-130.45395847511656	416.17753549916915
-131.14345925511438	416.9018204351874
-131.83281588256833	417.62624257743965
-132.5221725100223	418.3506647196919
-133.21152903643784	419.0750869580917
-133.90088486899796	419.7995098567602
-134.59024070155806	420.5239327554288
-135.27668691197286	421.25109838344974
-135.95917506827195	421.98199503586477
-136.64166322457103	422.7128916882798
-137.3241513818334	423.44378833979533
-138.00663954041136	424.1746849900824
-138.68912769898935	424.90558164036946
-139.37159933363745	425.6364937193502
-140.05404830893937	426.3674269557742
-140.73391329890623	427.1007518983602
-141.41000066158395	427.83757336793576
-142.08608802426167	428.5743948375113
-142.76215373028626	429.3112361771951
-143.43818758602018	430.04810673971036
-144.11349706692474	430.78564097893724
-144.78854314498327	431.52341654948555
-145.46358922304177	432.2611921200338
-146.13862246097636	432.9989794386917
-146.81365099038663	433.736771065428
-147.4886795197969	434.47456269216434
-148.1638662850777	435.2122095013467
-148.83911114635936	435.9498031410377
-149.5146194415357	436.6871554521356
-150.190359860115	437.42429511780165
-150.86610027869426	438.1614347834677
-151.5419281245698	438.8984942859955
-152.21783347471046	439.63548272393143
-152.8937388248511	440.37247116186734
-153.56950160760692	441.10959030296794
-154.24513761442728	441.846825669922
-154.92027132710075	442.5845206610935
-155.59478739021708	443.32278083244097
-156.2693034533334	444.0610410037885
-156.9438195175348	444.7993011741446
-157.6183355830761	445.53756134327654
-158.2928516486174	446.27582151240847
-158.96740898512252	447.0140439693217
-159.64201750461652	447.75221965669294
-160.3167195876095	448.4903098080082
-160.99158315307633	449.22825233151895
-161.66644671854317	449.9661948550297
-162.34137704392595	450.70407631006844
-163.01642307875443	451.44185192017113
-163.6914691135829	452.17962753027376
-164.36655518917675	452.9173664986067
-165.0417111602563	453.6550415047684
-165.71671578668926	454.39285477761183
-166.39053656934306	455.1317495961509
-167.06435735199688	455.8706444146899
-167.73817813582187	456.60953923216084
-168.41199892891825	457.348434041177
-169.08581972201463	458.0873288501931
-169.75965195743862	458.8262132231377
-170.43357587510116	459.5650139765228
-171.1074997927637	460.30381472990786
-171.78342228593166	461.04078617010526
-172.45985650867362	461.7772892198637
-173.13629073141558	462.5137922696222
-173.81258040704535	463.250428044407
-174.48883275882645	463.987098090432
-175.16508511060755	464.7237681364571
-175.84157221569714	465.46022259554076
-176.5181201966203	466.1966211489809
-177.1948812973923	466.93282374908785
-177.87200873822516	467.66868951733034
-178.54913617905805	468.4045552855728
-179.22626362363732	469.140421050368
-179.9033910746907	469.8762868092058
-180.58051852574408	470.61215256804365
-181.25764146010832	471.34802248296916
-181.9347565475851	472.08389961830585
-182.6115882486231	472.82003695829883
-183.2871464844645	473.55734359056714
-183.9627047203059	474.29465022283546
-184.6382629568933	475.03195685442023
-185.31382119685176	475.7692634829163
-185.9893794368102	476.5065701114124
-186.66496199197582	477.2438544569754
-187.34065505456897	477.981037531363
-188.01634811716215	478.7182206057505
-188.69139237973798	479.4559976914405
-189.36625604080933	480.1939401275189
-190.0411197018807	480.9318825635973
-190.71612593111143	481.6696945857599
-191.3911720744748	482.40747009655587
-192.06621821783818	483.1452456073518
-192.74127014294356	483.88301582794503
-193.4163237024005	484.62078455313235
-194.09239823166087	485.3576168970749
-194.76917912659385	486.09380139857825
-195.44596002152682	486.82998590008157
-196.12294530499364	487.56598241660197
-196.8000727595852	488.301848172184
-197.47720021417678	489.03771392776605
-198.15418245774046	489.77371325839255
-198.83106317727498	490.5098059777713
-199.5074913630876	491.2463142759817
-200.1833967506717	491.9833026795776
-200.8593021382558	492.72029108317344
-201.53513112306447	493.45734954139823
-202.21087156927715	494.1944891817326
-202.88661201548982	494.931628822067
-203.56251449211572	495.66861985711057
-204.23860587931267	496.4054376338764
-204.91470557455085	497.1422477856542
-205.59095788158945	497.87891787275225
-206.26721018862804	498.61558795985025
-206.94345409430446	499.3522657575422
-207.61954144146367	500.0890872413571
-208.29562878862288	500.82590872517204
-208.9717329405283	501.5627147822737
-209.64815984735327	502.29922455119953
-210.32458675417823	503.0357343201254
-210.99988042026678	503.7732829276367
-211.67492662118815	504.5110583857686
-212.3499728221095	505.2488338439004
-213.0251540912472	505.98648569023635
-213.70036518659566	506.7241102402063
-214.3755762819441	507.46173479017625
-215.05073422926492	508.1994079867994
-215.7258803682781	508.937091991625
-216.40141419636905	509.6744208868906
-217.07715464454967	510.41156052542095
-217.75289509273028	511.1487001639513
-218.42874288275064	511.88574137945125
-219.10464826247943	512.6227297902514
-219.78055364220825	513.3597182010515
-220.45649499540156	514.096673617451
-221.13245571390908	514.8336112722324
-221.80739253426705	515.571486259543
-222.48190872060692	516.3097463183066
-223.1564249069468	517.0480063770701
-223.8311870432547	517.7860416157663
-224.50605073536974	518.5239840234545
-225.18091442748482	519.2619264311429
-225.8555929159616	520.0000381510495
-226.53019456888165	520.7382201136288
-227.2049062024889	521.4763015324262
-227.8797698994525	522.2142439356804
-228.5546335964161	522.9521863389347
-229.2294282549954	523.690191865069
-229.904127073751	524.4282850190609
-230.57882589250661	525.1663781730529
-231.25361516014826	525.9043886223523
-231.92853088186826	526.6422834445154
-232.60344660358822	527.3801782666786
-233.27864084595268	528.1178182374377
-233.95385192650082	528.8554428009556
-234.62906300704893	529.5930673644737
-235.30427408347265	530.330691931767
-235.97948515964285	531.0683164992925
-236.65469623581302	531.8059410668179
-237.33003476995026	532.5434489396184
-238.00538127048563	533.2809495187468
-238.68118888531757	534.0180273234909
-239.35744126568858	534.7546973432708
-240.0336936460596	535.4913673630507
-240.71003847306116	536.2279524971339
-241.38647271846324	536.9644555260803
-242.0629069638653	537.7009585550268
-242.73923753412888	538.4375567768956
-243.41546727400575	539.1742475796792
-244.09166599770796	539.9109668475869
-244.7677534665218	540.6477882197748
-245.44384093533566	541.3846095919628
-246.11996412982734	542.1213981758619
-246.79621656093423	542.8580681490671
-247.47246899204112	543.5947381222722
-248.14868987012403	544.331437054932
-248.8247961352003	545.0682411797336
-249.50088414075813	545.8050619999262
-250.17435702028334	546.5442739320162
-250.84782989980852	547.2834858641061
-251.52130174211345	548.0226987409397
-252.19459143027993	548.7620775314177
-252.86788111844638	549.5014563218957
-253.54117150101348	550.2408344799239
-254.21459844277362	550.9800882618632
-254.88802538453376	551.7193420438025
-255.562868820216	552.4573013959614
-256.2386093465626	553.1944409628364
-256.91434987290927	553.9315805297115
-257.5901911344091	554.6686277312863
-258.2660965996464	555.4056160636651
-258.94200206488364	556.1426043960438
-259.6178963699517	556.8796029633626
-260.29378353908675	557.6166080750129
-260.9697335773457	558.3535555153832
-261.64582103456587	559.0903768982091
-262.321908491786	559.8271982810352
-262.9980474903468	560.5639723602859
-263.67429990396016	561.3006423495499
-264.3505523175735	562.0373123388138
-265.02673460373995	562.7740466843377
-265.70276207420824	563.5109231048942
-266.3787895446765	564.2477995254508
-267.05245512655273	564.9868347441804
-267.7257448721481	565.7262134823628
-268.39903461774344	566.4655922205451
-269.07234022893863	567.204956510905
-269.74564837759567	567.9443184905551
-270.4189565262527	568.6836804702051
-271.0923697946684	569.4229467054907
-271.76580016102594	570.1621973677613
-272.43987477232065	570.9008592991496
-273.1156153030658	571.6379988619926
-273.7913558338109	572.3751384248355
-274.4671421109089	573.1122360422851
-275.1430475733292	573.8492243772473
-275.81895303574953	574.5862127122095
-276.49481359807714	575.3232422167646
-277.17055673085497	576.0603793942992
-277.8462985117418	576.7975178105397
-278.5216919567797	577.5349753987439
-279.1970854018176	578.2724329869479
-279.8724792240374	579.0098902296361
-280.5480375947381	579.7471967383393
